what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006064485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006083497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006118057
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1487006127606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006131646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006138376
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487006138432
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487006138447
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006154320
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006169185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006193905
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006213610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1487006217039
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006220185
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006226194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006254865
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487006258645
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487006292147
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487006295069
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487006295069
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1487006463689
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487006467249
